ID;Organisation;Sector;Subsector;Service;Province_CODE;Municipality_CODE;Barangay;Status;Beneficiaries;Beneficiary_type
322;PRC;Welfare;Ready to Eat Meals;Biscuit;1740;174002;;Finished;packs;109
5;PRC;Health;Health;Blood Pressure;562;56216;Balogo;Finished;individuals;4
49;PRC;Health;Health;Blood Pressure;516;51612;;Finished;individuals;7
145;PRC;Health;Health;Blood Pressure;410;41001;;Finished;individuals;30
194;PRC;Health;Health;Blood Pressure;1667;166701;;Finished;individuals;42
94;GRC;Relief;Cash for Shelter;CfW: Php 500;520;52004;Camburo;Finished;individuals;19
96;GRC;Relief;Cash for Shelter;CfW: Php 500;520;52004;Maysuram;Finished;individuals;20
97;GRC;Relief;Cash for Shelter;CfW: Php 500;520;52004;Guiamlong;Finished;individuals;20
98;GRC;Relief;Cash for Shelter;CfW: Php 500;520;52004;Hitoma;Finished;individuals;20
99;GRC;Relief;Cash for Shelter;CfW: Php 500;520;52004;Sabangan;Finished;individuals;20
6;PRC;Welfare;PSS;Child Friendly Activities;562;56216;Brgy. Balogo;Finished;individuals;150
29;PRC;Welfare;PSS;Child Friendly Activities;562;56207;Brgy Ogod;Finished;individuals;6
30;PRC;Welfare;PSS;Child Friendly Activities;562;56207;Brgy Rawis;Finished;individuals;13
33;PRC;Welfare;PSS;Child Friendly Activities;562;56207;Brgy Ogod;Finished;individuals;15
41;PRC;Welfare;PSS;Child Friendly Activities;562;56212;Brgy Banuang Daan;Finished;individuals;2
45;PRC;Welfare;PSS;Child Friendly Activities;562;56214;BrgyTupaz;Finished;individuals;168
59;PRC;Welfare;PSS;Child Friendly Activities;562;56212;Brgy Camcaman;Finished;individuals;55
60;PRC;Welfare;PSS;Child Friendly Activities;562;56212;Brgy Gadgaron;Finished;individuals;84
69;PRC;Welfare;PSS;Child Friendly Activities;562;56216;Brgy Buenavista;Finished;individuals;74
70;PRC;Welfare;PSS;Child Friendly Activities;562;56211;Brgy Aguada Norte;Finished;individuals;125
86;PRC;Welfare;PSS;Child Friendly Activities;562;56203;Brgy JP Laurel;Finished;individuals;155
87;PRC;Welfare;PSS;Child Friendly Activities;562;56203;Brgy Zone 7;Finished;individuals;210
100;PRC;Welfare;PSS;Child Friendly Activities;562;56216;Brgy. Caricaran;Finished;individuals;374
115;PRC;Welfare;PSS;Child Friendly Activities;562;56212;Matnog Church;Finished;individuals;19
147;PRC;Welfare;PSS;Child Friendly Activities;505;50504;Tandarora;Finished;individuals;31
176;PRC;Welfare;PSS;Child Friendly Activities;541;54107;San Ramon;Finished;individuals;36
184;PRC;Welfare;PSS;Child Friendly Activities;541;54107;Penafrancia;Finished;individuals;41
222;PRC;Welfare;PSS;Child Friendly Activities;517;51709;Sitio Gogon;Finished;individuals;46
224;PRC;Welfare;PSS;Child Friendly Activities;541;54107;Quezon;Finished;individuals;47
256;PRC;Welfare;PSS;Child Friendly Activities;541;54107;Poblacion 2;Finished;individuals;64
308;PRC;Welfare;PSS;Child Friendly Activities;517;51707;Castillo;Finished;individuals;100
317;PRC;Welfare;PSS;Child Friendly Activities;541;54107;Osmena;Finished;individuals;106
318;PRC;Welfare;PSS;Child Friendly Activities;541;54107;Osmena;Finished;individuals;106
348;PRC;Welfare;PSS;Child Friendly Activities;541;54120;Iniwaran;Finished;individuals;150
352;PRC;Welfare;PSS;Child Friendly Activities;541;54120;Busing;Finished;individuals;150
353;PRC;Welfare;PSS;Child Friendly Activities;541;54120;Boca Chica;Finished;individuals;150
1;PRC;Health;Health;First Aid;516;51612;;Finished;individuals;1
2;PRC;Health;Health;First Aid;562;56216;Balogo;Finished;individuals;1
4;PRC;Health;Health;First Aid;410;41001;;Finished;individuals;1
17;PRC;Health;Health;First Aid;541;54111;;Finished;individuals;2
392;PRC;Health;Health;First Aid;505;50505;Bautista;Finished;individuals;1
37;PRC;Relief;Food Items;Food Item ( Standard);562;56207;Brgy Ogod;Finished;families;130
38;PRC;Relief;Food Items;Food Item ( Standard);562;56207;Brgy Rawis;Finished;families;135
85;PRC;Relief;Food Items;Food Item ( Standard);1043;104304;Maningcol;Finished;families;15
92;PRC;Relief;Food Items;Food Item ( Standard);1759;175910;Cobrador;Finished;families;18
123;PRC;Relief;Food Items;Food Item ( Standard);1759;175910;Lanos;Finished;families;25
144;PRC;Relief;Food Items;Food Item ( Standard);1751;175102;New Dagupan;Finished;families;29
146;PRC;Relief;Food Items;Food Item ( Standard);1751;175102;Tanyag;Finished;families;30
178;PRC;Relief;Food Items;Food Item ( Standard);520;52009;JMA Tucao;Finished;families;38
181;PRC;Relief;Food Items;Food Item ( Standard);1043;104304;Marfrancisco;Finished;families;40
207;PRC;Relief;Food Items;Food Item ( Standard);520;52009;Siay;Finished;families;43
221;PRC;Relief;Food Items;Food Item ( Standard);1043;104304;Maliangcog;Finished;families;45
245;PRC;Relief;Food Items;Food Item ( Standard);1759;175910;Alad;Finished;families;57
272;PRC;Relief;Food Items;Food Item ( Standard);520;52009;Tobrehon;Finished;families;78
277;PRC;Relief;Food Items;Food Item ( Standard);1751;175102;Poblacion;Finished;families;84
321;PRC;Relief;Food Items;Food Item ( Standard);1751;175109;Sta. Lucia;Finished;families;109
341;PRC;Relief;Food Items;Food Item ( Standard);1751;175109;San Nicola;Finished;families;130
342;PRC;Relief;Food Items;Food Item ( Standard);1751;175109;San Nicola;Finished;families;130
360;PRC;Relief;Food Items;Food Item ( Standard);1751;175109;Ligaya;Finished;families;190
366;PRC;Relief;Food Items;Food Item ( Standard);517;51703;Santiago;Finished;families;208
377;PRC;Relief;Food Items;Food Item ( Standard);1751;175109;Sta. Lucia;Finished;families;270
772;PRC;Relief;Food Items;Food Item ( Standard);520;52009;San Juan;done;Families;116
7;PRC;Welfare;Ready to Eat Meals;Hotmeals;562;56216;Brgy Bibincahan;Finished;meals;211
8;PRC;Welfare;Ready to Eat Meals;Hotmeals;562;56216;Brgy. Balogo;Finished;meals;311
47;PRC;Welfare;Ready to Eat Meals;Hotmeals;562;56214;BrgyTupaz;Finished;meals;595
61;PRC;Welfare;Ready to Eat Meals;Hotmeals;562;56212;Brgy Camcaman;Finished;meals;101
62;PRC;Welfare;Ready to Eat Meals;Hotmeals;562;56212;Brgy Gadgaron;Finished;meals;160
71;PRC;Welfare;Ready to Eat Meals;Hotmeals;562;56211;Brgy Aguada Norte;Finished;meals;235
72;PRC;Welfare;Ready to Eat Meals;Hotmeals;562;56216;Brgy Buenavista;Finished;meals;247
88;PRC;Welfare;Ready to Eat Meals;Hotmeals;562;56203;Brgy Zone 7;Finished;meals;235
89;PRC;Welfare;Ready to Eat Meals;Hotmeals;562;56203;Brgy JP Laurel;Finished;meals;240
102;PRC;Welfare;Ready to Eat Meals;Hotmeals;562;56216;Brgy. Caricaran;Finished;meals;414
116;PRC;Welfare;Ready to Eat Meals;Hotmeals;562;56212;Matnog Church;Finished;meals;51
118;PRC;Welfare;Ready to Eat Meals;Hotmeals;562;56212;Matnog Church;Finished;meals;62
168;PRC;Welfare;Ready to Eat Meals;Hotmeals;1043;104301;;Finished;meals;35
175;PRC;Welfare;Ready to Eat Meals;Hotmeals;541;54107;San Ramon;Finished;meals;36
183;PRC;Welfare;Ready to Eat Meals;Hotmeals;541;54107;Penafrancia;Finished;meals;41
223;PRC;Welfare;Ready to Eat Meals;Hotmeals;541;54107;Quezon;Finished;meals;47
225;PRC;Welfare;Ready to Eat Meals;Hotmeals;517;51724;Conception Grande;Finished;meals;48
244;PRC;Welfare;Ready to Eat Meals;Hotmeals;746;74623;;Finished;meals;56
255;PRC;Welfare;Ready to Eat Meals;Hotmeals;541;54107;Poblacion 2;Finished;meals;64
258;PRC;Welfare;Ready to Eat Meals;Hotmeals;517;51724;Conception Grande;Finished;meals;65
285;PRC;Welfare;Ready to Eat Meals;Hotmeals;1751;175110;;Finished;meals;90
316;PRC;Welfare;Ready to Eat Meals;Hotmeals;541;54107;Osmena;Finished;meals;106
320;PRC;Welfare;Ready to Eat Meals;Hotmeals;541;54107;Osmena;Finished;meals;106
323;PRC;Welfare;Ready to Eat Meals;Hotmeals;1740;174001;;Finished;meals;114
330;PRC;Welfare;Ready to Eat Meals;Hotmeals;746;74623;;Finished;meals;119
331;PRC;Welfare;Ready to Eat Meals;Hotmeals;1043;104301;;Finished;meals;120
347;PRC;Welfare;Ready to Eat Meals;Hotmeals;541;54120;Iniwaran;Finished;meals;150
350;PRC;Welfare;Ready to Eat Meals;Hotmeals;541;54120;Boca Chica;Finished;meals;150
351;PRC;Welfare;Ready to Eat Meals;Hotmeals;541;54120;Busing;Finished;meals;150
354;PRC;Welfare;Ready to Eat Meals;Hotmeals;1751;175110;;Finished;meals;150
355;PRC;Welfare;Ready to Eat Meals;Hotmeals;722;72201;;Finished;meals;151
357;PRC;Welfare;Ready to Eat Meals;Hotmeals;1740;174001;;Finished;meals;157
363;PRC;Welfare;Ready to Eat Meals;Hotmeals;541;54118;Nursery;Finished;meals;200
364;PRC;Welfare;Ready to Eat Meals;Hotmeals;541;54118;Baybay dagat;Finished;meals;200
372;PRC;Welfare;Ready to Eat Meals;Hotmeals;410;41005;Brgy. Bolbok;Finished;meals;237
376;PRC;Welfare;Ready to Eat Meals;Hotmeals;520;52011;;Finished;meals;267
378;PRC;Welfare;Ready to Eat Meals;Hotmeals;434;43401;;Finished;meals;289
379;PRC;Welfare;Ready to Eat Meals;Hotmeals;505;50506;Bigaa;Finished;meals;300
380;PRC;Welfare;Ready to Eat Meals;Hotmeals;1751;175105;;Finished;meals;300
381;PRC;Welfare;Ready to Eat Meals;Hotmeals;520;52011;;Finished;meals;305
382;PRC;Welfare;Ready to Eat Meals;Hotmeals;517;51709;Sitio Gogon;Finished;meals;310
384;PRC;Welfare;Ready to Eat Meals;Hotmeals;1740;174001;;Finished;meals;370
387;PRC;Welfare;Ready to Eat Meals;Hotmeals;1751;175105;;Finished;meals;415
391;PRC;Welfare;Ready to Eat Meals;Hotmeals;517;51707;Castillo;Finished;meals;644
752;PRC;Welfare;Ready to Eat Meals;Hotmeals;848;84804;San Luis;Finished;meals;334
753;PRC;Welfare;Ready to Eat Meals;Hotmeals;848;84804;Aguin;Finished;meals;379
754;PRC;Welfare;Ready to Eat Meals;Hotmeals;848;84804;Landusan;Finished;meals;572
53;IFRC;Relief;Non Food Items;Hygiene Kit;505;50513;3;Finished;families;7
77;IFRC;Relief;Non Food Items;Hygiene Kit;505;50513;4;Finished;families;13
124;IFRC;Relief;Non Food Items;Hygiene Kit;562;56212;Matnog Church;Finished;families;90
128;IFRC;Relief;Non Food Items;Hygiene Kit;505;50513;2;Finished;families;27
136;IFRC;Relief;Non Food Items;Hygiene Kit;562;56212;Matnog Church;Finished;families;115
151;IFRC;Relief;Non Food Items;Hygiene Kit;505;50513;Buenavista;Finished;families;32
155;IFRC;Relief;Non Food Items;Hygiene Kit;562;56213;Dao;Finished;families;21
172;IFRC;Relief;Non Food Items;Hygiene Kit;505;50513;5;Finished;families;36
180;IFRC;Relief;Non Food Items;Hygiene Kit;562;56211;Siuton;Finished;families;11
191;IFRC;Relief;Non Food Items;Hygiene Kit;562;56211;Brgy. Cawit Proper;Finished;families;18
192;IFRC;Relief;Non Food Items;Hygiene Kit;541;54107;Quezon;Finished;families;41
197;IFRC;Relief;Non Food Items;Hygiene Kit;541;54107;Buyo;Finished;families;42
198;IFRC;Relief;Non Food Items;Hygiene Kit;541;54107;Nazareno;Finished;families;17
200;PRC- IFRC;Relief;Non Food Items;Hygiene Kit;541;54107;Nazareno;Finished;families;25
211;IFRC;Relief;Non Food Items;Hygiene Kit;505;50513;Marigodon;Finished;families;43
217;IFRC;Relief;Non Food Items;Hygiene Kit;505;50513;Banawan;Finished;families;44
232;IFRC;Relief;Non Food Items;Hygiene Kit;505;50513;Caratagan;Finished;families;51
241;IFRC;Relief;Non Food Items;Hygiene Kit;505;50513;Malidong;Finished;families;56
249;PRC- IFRC;Relief;Non Food Items;Hygiene Kit;541;54107;San Ramon;Finished;families;69
254;IFRC;Relief;Non Food Items;Hygiene Kit;562;56211;Brgy. Pawik;Finished;families;24
260;PRC- IFRC;Relief;Non Food Items;Hygiene Kit;541;54107;Poblacion 2;Finished;families;94
265;PRC- IFRC;Relief;Non Food Items;Hygiene Kit;541;54120;Pinamasingan;Finished;families;61
267;PRC- IFRC;Relief;Non Food Items;Hygiene Kit;541;54120;Penafrancia;Finished;families;61
282;IFRC;Relief;Non Food Items;Hygiene Kit;505;50513;1;Finished;families;88
288;IFRC;Relief;Non Food Items;Hygiene Kit;562;56211;Brgy. Aguada Norte;Finished;families;29
296;PRC- IFRC;Relief;Non Food Items;Hygiene Kit;541;54120;Laurente;Finished;families;92
304;IFRC;Relief;Non Food Items;Hygiene Kit;562;56211;Brgy. Caditaan;Finished;families;27
313;IFRC;Relief;Non Food Items;Hygiene Kit;505;50513;Basicao;Finished;families;101
325;IFRC;Relief;Non Food Items;Hygiene Kit;562;56211;Salvacion;Finished;families;33
332;PRC- IFRC;Relief;Non Food Items;Hygiene Kit;541;54120;Bocahica;Finished;families;120
339;IFRC;Relief;Non Food Items;Hygiene Kit;562;56211;Brgy. Cawit Ext.;Finished;families;39
365;NZAid;Relief;Non Food Items;Hygiene Kit;562;56203;Cadandanan;Finished;families;2
375;NZAid;Relief;Non Food Items;Hygiene Kit;562;56203;Roxas;Finished;families;4
395;NZAid;Relief;Non Food Items;Hygiene Kit;562;56203;Cocok- Caditan;Finished;families;6
423;NZAid;Relief;Non Food Items;Hygiene Kit;562;56203;Palale;Finished;families;9
430;NZAid;Relief;Non Food Items;Hygiene Kit;562;56203;Zone 7;Finished;families;23
437;NZAid;Relief;Non Food Items;Hygiene Kit;562;56203;Daganas;Finished;families;27
444;NZAid;Relief;Non Food Items;Hygiene Kit;562;56203;Lajong;Finished;families;96
452;NZAid;Relief;Non Food Items;Hygiene Kit;1043;104302;Conrazon;Finished;families;115
457;NZAid;Relief;Non Food Items;Hygiene Kit;1043;104302;Poblacion;Finished;families;43
462;AusDFAT;Relief;Non Food Items;Hygiene Kit;562;56213;San Rafael;Finished;families;120
468;IFRC;Relief;Non Food Items;Hygiene Kit;562;56213;Banuyo;Finished;families;7
474;NZAid;Relief;Non Food Items;Hygiene Kit;562;56213;Banuyo;Finished;families;20
480;NZAid;Relief;Non Food Items;Hygiene Kit;562;56213;Marifosque;Finished;families;46
486;NZAid;Relief;Non Food Items;Hygiene Kit;562;56213;Binanuahan;Finished;families;29
492;IFRC;Relief;Non Food Items;Hygiene Kit;562;56213;Inapugan;Finished;families;72
498;AusDFAT;Relief;Non Food Items;Hygiene Kit;562;56213;Dapdap;Finished;families;74
504;IFRC;Relief;Non Food Items;Hygiene Kit;562;56213;Brgy Dao;Finished;families;3
510;AusDFAT;Relief;Non Food Items;Hygiene Kit;517;51723;Lourdes Young;Finished;families;80
516;AusDFAT;Relief;Non Food Items;Hygiene Kit;517;51707;Santa Lotgarda;Finished;families;1
522;AusDFAT;Relief;Non Food Items;Hygiene Kit;517;51707;New Poblacion;Finished;families;4
528;AusDFAT;Relief;Non Food Items;Hygiene Kit;517;51707;Barcelonita;Finished;families;6
534;AusDFAT;Relief;Non Food Items;Hygiene Kit;517;51707;San Pedro;Finished;families;7
540;AusDFAT;Relief;Non Food Items;Hygiene Kit;517;51707;Biong;Finished;families;4
546;AusDFAT;Relief;Non Food Items;Hygiene Kit;517;51707;Camagong;Finished;families;19
552;AusDFAT;Relief;Non Food Items;Hygiene Kit;517;51707;Castillo;Finished;families;34
558;AusDFAT;Relief;Non Food Items;Hygiene Kit;517;51707;Pandan;Finished;families;27
564;AusDFAT;Relief;Non Food Items;Hygiene Kit;517;51707;Sta Cruz;Finished;families;6
570;AusDFAT;Relief;Non Food Items;Hygiene Kit;517;51725;Villaflorida;Finished;families;31
576;AusDFAT;Relief;Non Food Items;Hygiene Kit;517;51722;Baliwag Viejo;Finished;families;9
582;AusDFAT;Relief;Non Food Items;Hygiene Kit;517;51722;Irayang Sulong;Finished;families;4
588;AusDFAT;Relief;Non Food Items;Hygiene Kit;517;51722;Malitbog;Finished;families;8
594;AusDFAT;Relief;Non Food Items;Hygiene Kit;517;51722;Antipolo;Finished;families;6
600;AusDFAT;Relief;Non Food Items;Hygiene Kit;517;51722;Manapao;Finished;families;5
606;AusDFAT;Relief;Non Food Items;Hygiene Kit;517;51735;Bahao;Finished;families;3
612;AusDFAT;Relief;Non Food Items;Hygiene Kit;517;51735;Sulpa;Finished;families;1
618;AusDFAT;Relief;Non Food Items;Hygiene Kit;517;51735;Vito;Finished;families;1
624;AusDFAT;Relief;Non Food Items;Hygiene Kit;517;51735;Boboan;Finished;families;4
630;AusDFAT;Relief;Non Food Items;Hygiene Kit;517;51735;Malaconini;Finished;families;3
636;AusDFAT;Relief;Non Food Items;Hygiene Kit;517;51735;Tandoc;Finished;families;1
642;AusDFAT;Relief;Non Food Items;Hygiene Kit;517;51735;San Ramon;Finished;families;1
648;AusDFAT;Relief;Non Food Items;Hygiene Kit;517;51735;Salvacion;Finished;families;8
654;AusDFAT;Relief;Non Food Items;Hygiene Kit;517;51735;Poblacion;Finished;families;3
660;AusDFAT;Relief;Non Food Items;Hygiene Kit;517;51735;Penitan;Finished;families;5
666;AusDFAT;Relief;Non Food Items;Hygiene Kit;517;51735;Homestead;Finished;families;2
672;AusDFAT;Relief;Non Food Items;Hygiene Kit;517;51735;Pamintan - Santillan;Finished;families;2
678;AusDFAT;Relief;Non Food Items;Hygiene Kit;517;51713;Malbong;Finished;families;13
684;AusDFAT;Relief;Non Food Items;Hygiene Kit;517;51713;Nabuat;Finished;families;3
690;AusDFAT;Relief;Non Food Items;Hygiene Kit;517;51713;Sampaloc;Finished;families;9
696;AusDFAT;Relief;Non Food Items;Hygiene Kit;517;51713;Cagbunga;Finished;families;2
702;AusDFAT;Relief;Non Food Items;Hygiene Kit;517;51713;Dahilig;Finished;families;1
708;AusDFAT;Relief;Non Food Items;Hygiene Kit;517;51713;Loob;Finished;families;4
714;AusDFAT;Relief;Non Food Items;Hygiene Kit;517;51713;Poblacion 2;Finished;families;3
720;AusDFAT;Relief;Non Food Items;Hygiene Kit;517;51709;Dugcal;Finished;families;27
726;AusDFAT;Relief;Non Food Items;Hygiene Kit;517;51718;Ibid;Finished;families;19
732;AusDFAT;Relief;Non Food Items;Hygiene Kit;517;51718;Labao;Finished;families;10
738;AusDFAT;Relief;Non Food Items;Hygiene Kit;517;51718;Conception;Finished;families;14
744;NZAid;Relief;Non Food Items;Hygiene Kit;1043;104302;Poblacion;Finished;families;43
809;AusDFAT;Relief;Non Food Items;Hygiene Kit;1751;175101;;finished;families;200
44;PRC;WASH;WASH;Hygiene Promotion;562;56214;BrgyTupaz;Finished;individuals;40
68;PRC;WASH;WASH;Hygiene Promotion;562;56212;Brgy. Sta Isabel;Finished;individuals;20
154;PRC;WASH;WASH;Hygiene Promotion;517;51723;Bustrac;Finished;individuals;50
158;PRC;WASH;WASH;Hygiene Promotion;562;56212;Brgy Sta Isabel;Finished;individuals;202
160;PRC;WASH;WASH;Hygiene Promotion;562;56203;Brgy Butag;Finished;individuals;78
161;PRC;WASH;WASH;Hygiene Promotion;1740;174002;;Finished;individuals;34
163;PRC;WASH;WASH;Hygiene Promotion;562;56212;Brgy Sta Isabel;Finished;individuals;44
177;PRC;WASH;WASH;Hygiene Promotion;541;54107;San Ramon;Finished;individuals;36
185;PRC;WASH;WASH;Hygiene Promotion;541;54107;Quezon;Finished;individuals;41
196;PRC;WASH;WASH;Hygiene Promotion;541;54120;Nazareno;Finished;individuals;42
226;PRC;WASH;WASH;Hygiene Promotion;517;51703;Poblacion;Finished;individuals;317
227;PRC;WASH;WASH;Hygiene Promotion;517;51703;Poblacion;Finished;individuals;240
228;PRC;WASH;WASH;Hygiene Promotion;517;51723;San Fancisco;Finished;individuals;23
247;PRC;WASH;WASH;Hygiene Promotion;541;54107;Penafrancia;Finished;individuals;61
257;PRC;WASH;WASH;Hygiene Promotion;541;54107;Poblacion 2;Finished;individuals;64
266;PRC;WASH;WASH;Hygiene Promotion;541;54120;Pinamasingan;Finished;individuals;74
273;PRC;WASH;WASH;Hygiene Promotion;541;54107;Osmena;Finished;individuals;78
319;PRC;WASH;WASH;Hygiene Promotion;541;54107;Osmena;Finished;individuals;106
345;PRC;WASH;WASH;Hygiene Promotion;517;51703;Poblacion;Finished;individuals;100
349;PRC;WASH;WASH;Hygiene Promotion;541;54120;;Finished;individuals;150
368;NZAid;WASH;WASH;Hygiene Promotion;562;56203;Cadandanan;Finished;individuals;2
371;PRC;WASH;WASH;Hygiene Promotion;505;50513;Basicao;Finished;individuals;235
385;NZAid;WASH;WASH;Hygiene Promotion;562;56203;Roxas;Finished;individuals;4
388;PRC;WASH;WASH;Hygiene Promotion;517;51703;Santiago;Finished;individuals;148
397;NZAid;WASH;WASH;Hygiene Promotion;562;56203;Cocok- Caditan;Finished;individuals;6
425;IFRC;WASH;WASH;Hygiene Promotion;562;56203;Palale;Finished;individuals;9
432;IFRC;WASH;WASH;Hygiene Promotion;562;56203;Zone 7;Finished;individuals;23
439;IFRC;WASH;WASH;Hygiene Promotion;562;56203;Daganas;Finished;individuals;27
446;IFRC;WASH;WASH;Hygiene Promotion;562;56203;Lajong;Finished;individuals;96
448;PRC;WASH;WASH;Hygiene Promotion;517;51716;San Nicolas;Finished;individuals;32
449;PRC;WASH;WASH;Hygiene Promotion;517;51716;Banao;Finished;individuals;38
54;IFRC;Relief;Non Food Items;Jerry Can;505;50513;3;Finished;pcs;14
78;IFRC;Relief;Non Food Items;Jerry Can;505;50513;4;Finished;pcs;26
129;IFRC;Relief;Non Food Items;Jerry Can;505;50513;2;Finished;pcs;54
131;IFRC;Relief;Non Food Items;Jerry Can;562;56212;Matnog Church;Finished;pcs;180
138;IFRC;Relief;Non Food Items;Jerry Can;562;56212;Matnog Church;Finished;pcs;230
152;IFRC;Relief;Non Food Items;Jerry Can;505;50513;Buenavista;Finished;pcs;64
156;IFRC;Relief;Non Food Items;Jerry Can;562;56213;Brgy Dao;Finished;pcs;42
173;IFRC;Relief;Non Food Items;Jerry Can;505;50513;5;Finished;pcs;72
186;IFRC;Relief;Non Food Items;Jerry Can;562;56211;Siuton;Finished;pcs;22
199;IFRC;Relief;Non Food Items;Jerry Can;541;54107;Buyo;Finished;pcs;84
201;IFRC;Relief;Non Food Items;Jerry Can;541;54107;Nazareno;Finished;pcs;34
202;PRC- IFRC;Relief;Non Food Items;Jerry Can;541;54107;Nazareno;Finished;pcs;50
212;IFRC;Relief;Non Food Items;Jerry Can;505;50513;Marigodon;Finished;pcs;86
218;IFRC;Relief;Non Food Items;Jerry Can;505;50513;Banawan;Finished;pcs;88
220;IFRC;Relief;Non Food Items;Jerry Can;562;56211;Brgy. Cawit Proper;Finished;pcs;36
233;IFRC;Relief;Non Food Items;Jerry Can;505;50513;Caratagan;Finished;pcs;102
242;IFRC;Relief;Non Food Items;Jerry Can;505;50513;Malidong;Finished;pcs;112
250;PRC- IFRC;Relief;Non Food Items;Jerry Can;541;54107;San Ramon;Finished;pcs;138
264;IFRC;Relief;Non Food Items;Jerry Can;562;56211;Brgy. Pawik;Finished;pcs;48
268;PRC- IFRC;Relief;Non Food Items;Jerry Can;541;54120;Penafrancia;Finished;pcs;122
275;PRC- IFRC;Relief;Non Food Items;Jerry Can;541;54120;Pinamasingan;Finished;pcs;148
283;IFRC;Relief;Non Food Items;Jerry Can;505;50513;1;Finished;pcs;176
289;IFRC;Relief;Non Food Items;Jerry Can;562;56211;Brgy. Aguada Norte;Finished;pcs;58
297;PRC- IFRC;Relief;Non Food Items;Jerry Can;541;54120;Laurente;Finished;pcs;184
305;IFRC;Relief;Non Food Items;Jerry Can;562;56211;Brgy. Caditaan;Finished;pcs;54
314;IFRC;Relief;Non Food Items;Jerry Can;505;50513;Basicao;Finished;pcs;202
326;IFRC;Relief;Non Food Items;Jerry Can;562;56211;Salvacion;Finished;pcs;66
333;PRC- IFRC;Relief;Non Food Items;Jerry Can;541;54120;Bocahica;Finished;pcs;240
340;IFRC;Relief;Non Food Items;Jerry Can;562;56211;Brgy. Cawit Ext.;Finished;pcs;78
367;NZAid;Relief;Non Food Items;Jerry Can;562;56203;Cadandanan;Finished;pcs;4
383;NZAid;Relief;Non Food Items;Jerry Can;562;56203;Roxas;Finished;pcs;8
396;NZAid;Relief;Non Food Items;Jerry Can;562;56203;Cocok- Caditan;Finished;pcs;12
424;IFRC;Relief;Non Food Items;Jerry Can;562;56203;Palale;Finished;pcs;18
431;IFRC;Relief;Non Food Items;Jerry Can;562;56203;Zone 7;Finished;pcs;46
438;IFRC;Relief;Non Food Items;Jerry Can;562;56203;Daganas;Finished;pcs;54
445;IFRC;Relief;Non Food Items;Jerry Can;562;56203;Lajong;Finished;pcs;192
453;NZAid;Relief;Non Food Items;Jerry Can;1043;104302;Conrazon;Finished;pcs;230
458;NZAid;Relief;Non Food Items;Jerry Can;1043;104302;Poblacion;Finished;pcs;86
463;AusDFAT;Relief;Non Food Items;Jerry Can;562;56213;San Rafael;Finished;pcs;240
469;IFRC;Relief;Non Food Items;Jerry Can;562;56213;Banuyo;Finished;pcs;14
475;IFRC;Relief;Non Food Items;Jerry Can;562;56213;Banoyo;Finished;pcs;40
481;IFRC;Relief;Non Food Items;Jerry Can;562;56213;Marifosque;Finished;pcs;92
487;IFRC;Relief;Non Food Items;Jerry Can;562;56213;Binanuahan;Finished;pcs;58
493;IFRC;Relief;Non Food Items;Jerry Can;562;56213;Inabugan;Finished;pcs;144
499;AusDFAT;Relief;Non Food Items;Jerry Can;562;56213;Dapdap;Finished;pcs;148
505;IFRC;Relief;Non Food Items;Jerry Can;562;56213;Brgy Dao;Finished;pcs;6
511;AusDFAT;Relief;Non Food Items;Jerry Can;517;51723;Lourdes Young;Finished;pcs;160
517;AusDFAT;Relief;Non Food Items;Jerry Can;517;51707;Santa Lotgarda;Finished;pcs;2
523;AusDFAT;Relief;Non Food Items;Jerry Can;517;51707;New Poblacion;Finished;pcs;8
529;AusDFAT;Relief;Non Food Items;Jerry Can;517;51707;Barcelonita;Finished;pcs;12
535;AusDFAT;Relief;Non Food Items;Jerry Can;517;51707;San Pedro;Finished;pcs;14
541;AusDFAT;Relief;Non Food Items;Jerry Can;517;51707;Biong;Finished;pcs;8
547;AusDFAT;Relief;Non Food Items;Jerry Can;517;51707;Camagong;Finished;pcs;38
553;AusDFAT;Relief;Non Food Items;Jerry Can;517;51707;Castillo;Finished;pcs;68
559;AusDFAT;Relief;Non Food Items;Jerry Can;517;51707;Pandan;Finished;pcs;54
565;AusDFAT;Relief;Non Food Items;Jerry Can;517;51707;Sta Cruz;Finished;pcs;12
571;AusDFAT;Relief;Non Food Items;Jerry Can;517;51725;Villaflorida;Finished;pcs;62
577;AusDFAT;Relief;Non Food Items;Jerry Can;517;51722;Baliwag Viejo;Finished;pcs;18
583;AusDFAT;Relief;Non Food Items;Jerry Can;517;51722;Irayang Sulong;Finished;pcs;8
589;AusDFAT;Relief;Non Food Items;Jerry Can;517;51722;Malitbog;Finished;pcs;16
595;AusDFAT;Relief;Non Food Items;Jerry Can;517;51722;Antipolo;Finished;pcs;12
601;AusDFAT;Relief;Non Food Items;Jerry Can;517;51722;Manapao;Finished;pcs;10
607;AusDFAT;Relief;Non Food Items;Jerry Can;517;51735;Bahao;Finished;pcs;6
613;AusDFAT;Relief;Non Food Items;Jerry Can;517;51735;Sulpa;Finished;pcs;2
619;AusDFAT;Relief;Non Food Items;Jerry Can;517;51735;Vito;Finished;pcs;2
625;AusDFAT;Relief;Non Food Items;Jerry Can;517;51735;Boboan;Finished;pcs;8
631;AusDFAT;Relief;Non Food Items;Jerry Can;517;51735;Malaconini;Finished;pcs;6
